Country,Year,CO2eq,N2O.PRP,CO2.PRP,kt.CO2,Total.Area.kha,Land.Use.EM,Total.CO2eq,Total.CO2eq.ha,CO2eq.ha
DNK,2009,4667.64750550945,0.258824714046261,77.1297647857859,4590.51774072367,2890.073504416,3141.79205650706,7732.30979723073,2.67547167413419,1.58837404436579
DNK,2010,4502.36213550858,0.261384543390167,77.8925939302699,4424.4695415783,2883.4136741311,2365.75019491866,6790.21973649696,2.35492388671673,1.53445535105593
DNK,2011,4568.93898384099,0.249789264767969,74.4372009008548,4494.50178294013,2876.7578437463,2802.80653848584,7297.30832142597,2.53664323442774,1.56234971000795
DNK,2012,4516.10996184656,0.254378409049872,75.8047658968618,4440.30519594969,2865.60459378546,2726.50328498996,7166.80848093965,2.5009760580654,1.54951775467531
DNK,2013,4502.57758689863,0.255884886179255,76.253696081418,4426.32389081721,2860.86446874468,2262.02129543267,6688.34518624988,2.33787558247548,1.54719803722804
DNK,2014,4638.47445373126,0.249630488673733,74.3898856247725,4564.08456810649,2840.26043749399,3385.57698813338,7949.66155623987,2.7989199339952,1.60692467065924
DNK,2015,4608.91774538079,0.249447063757728,74.335224999803,4534.58252038099,2827.0659375162,2394.46050995727,6929.04303033826,2.45096619020707,1.60398894847319
DNK,2016,4749.55716285187,0.24682602675265,73.5541559722897,4676.00300687958,2818.96787501136,2488.42702609197,7164.43003297155,2.54150822238181,1.65876420527167
DNK,2017,4807.72950944639,0.242079430932139,72.1396704177775,4735.58983902862,2811.48481254758,2066.91927429332,6802.50911332194,2.4195432544976,1.68437325995638
DNK,2018,4538.10792835103,0.245220625101128,73.0757462801361,4465.03218207089,2810.75881249184,3195.60609554267,7660.63827761356,2.72546980678934,1.58855045200854
DNK,2019,4786.80991187527,0.241126116522848,71.8555827238086,4714.95432915146,2805.80506245999,2875.5426338793,7590.49696303076,2.70528308063419,1.68042833489566
DNK,2020,4857.27828598963,0.243577164192349,72.58599492932,4784.69229106031,2801.93387498303,2652.7279003313,7437.42019139161,2.65438819159737,1.70763926079065
DNK,2021,4563.47387278703,0.21573799214178,64.2899216582504,4499.18395112878,2779.420437496,2584.17782928324,7083.36178041202,2.5485031644919,1.61874896306877
ESP,1990,6955.043035146,2.10762977608366,628.073673272931,6326.96936187307,19805.5156363636,1970.03593627497,8297.00529814804,0.418923973022669,0.319454917409802
ESP,1991,6832.58719667,2.11037357244732,628.8913245893,6203.6958720807,19735.3715227273,1949.15902862181,8152.85490070251,0.413108762169167,0.314344012472048
ESP,1992,6629.178895592,2.21489199627539,660.037814890068,5969.14108070193,19665.2274090909,1928.28733240362,7897.42841310555,0.401593546253867,0.303537861857753
ESP,1993,5942.195609694,2.24244455371623,668.248477007437,5273.94713268656,19595.0832954545,1907.42043634686,7181.36756903342,0.366488238950191,0.269146451340167
ESP,1994,6633.24451991,2.37489685782249,707.719263631102,5925.5252562789,19524.9391818182,1886.55798216257,7812.08323844147,0.400107942242204,0.303484953325581
ESP,1995,6287.976077162,2.37969676929131,709.149637248811,5578.82643991319,19454.7950681818,1865.69965623995,7444.52609615314,0.382657646614259,0.286758427439687
ESP,1996,7518.910062312,2.61237998379194,778.489235169997,6740.420827142,19384.6509545455,1844.84518294399,8585.26601008599,0.442889894185731,0.347719483984902
ESP,1997,7100.742694746,2.5439609665852,758.10036804239,6342.64232670361,19314.5068409091,1823.99431914833,8166.63664585194,0.422823979567244,0.328387485062242
ESP,1998,7559.841098754,2.56818572162738,765.31934504496,6794.52175370904,19244.3627272727,1805.82559198418,8600.34734569322,0.446902163899924,0.353065562627334
ESP,1999,7858.353822392,2.81201988958312,837.981927095771,7020.37189529623,19174.2186136364,1789.26902684216,8809.64092213839,0.459452408447722,0.366136009855622
ESP,2000,8409.015413806,2.90573142119199,865.907963515214,7543.10745029079,19104.0745,1773.43959302851,9316.5470433193,0.487673299395859,0.394842861939781
ESP,2001,7916.351950436,2.93352250905932,874.189707699679,7042.16224273632,19062.27296875,1598.66591743696,8640.82816017328,0.453294744773551,0.36942930437944
ESP,2002,7544.077580368,3.00179728858723,894.535591998993,6649.54198836901,19020.4714375,1554.34244432923,8203.88443269824,0.431318669448108,0.349599220514537
ESP,2003,8210.269935576,3.05505421346406,910.406155612289,7299.86377996371,18978.66990625,1509.38395477612,8809.24773473983,0.464165706988707,0.384635162317657
ESP,2004,7659.893594242,3.01823652166814,899.434483457106,6760.4591107849,18936.868375,1464.30653486663,8224.76564565153,0.434325543314737,0.356999846907628
ESP,2005,6859.979975376,2.97142323559368,885.484124206917,5974.49585116908,18895.06684375,900.793838308137,6875.28968947722,0.363866915440492,0.316193422366499
ESP,2006,7061.058129696,2.8576489204608,851.579378297319,6209.47875139868,18853.2653125,-140.232431472311,6069.24631992637,0.32192016710773,0.329358264919855
ESP,2007,7275.67580322,3.05618531195459,910.743222962468,6364.93258025753,18728.0840208333,873.712302778874,7238.64488303641,0.38651283681684,0.339860317434347
ESP,2008,6047.799350756,2.94098482190023,876.413476926268,5171.38587382973,18602.9027291667,671.586990552127,5842.97286438186,0.314089309042127,0.277988115570896
ESP,2009,6261.654463852,2.85154329370052,849.759901522756,5411.89456232925,18477.7214375,883.505671083406,6295.40023341265,0.340702193974865,0.292887550049649
ESP,2010,6988.166418196,2.85815396851388,851.729882617136,6136.43653557887,18391.92025,-1217.02200871889,4919.41452685997,0.267476938785659,0.333648496305266
ESP,2011,6601.206049114,2.79567738158013,833.111859710879,5768.09418940312,18306.1190625,-1630.40768274387,4137.68650665925,0.226027509846982,0.315091045224273
ESP,2012,6476.027769122,2.65586956767761,791.449131167927,5684.57863795407,18220.317875,-615.050530948413,5069.52810700566,0.278234888204751,0.311991189009597
ESP,2013,6992.426775972,2.54883235239807,759.552041014624,6232.87473495738,18180.8930416667,1479.56276103818,7712.43749599556,0.424205647011965,0.342825554315345
ESP,2014,7634.735464896,2.64942585082652,789.528903546302,6845.2065613497,18141.4682083333,32.3001294645257,6877.50669081422,0.379104194425401,0.377323736025144
ESP,2015,7508.110907936,2.78834254248996,830.926077662008,6677.18483027399,18102.043375,-2256.13832407956,4421.04650619443,0.244229141131115,0.368863596885177
ESP,2016,7268.43656374,2.85012140160884,849.336177679434,6419.10038606057,18000.8948333333,-2674.30169055961,3744.79869550096,0.208034029984248,0.356598960523559
ESP,2017,7670.760613944,2.82941042053238,843.164305318649,6827.59630862535,17899.7462916667,-3041.90190609387,3785.69440253148,0.21149430505023,0.381435367707081
ESP,2018,7554.887643414,2.83872380533083,845.939693988587,6708.94794942541,17798.59775,-3076.99302233967,3631.95492708574,0.20405848697186,0.376936882537582
ESP,2019,7338.62396807,2.84301807679889,847.219386886068,6491.40458118393,17697.4492083333,-3046.82281505739,3444.58176612654,0.194637188985663,0.366798881848311
ESP,2020,7675.964529046,2.86158281685516,852.751679422839,6823.21284962316,17596.3006666667,-2823.22798610327,3999.98486351989,0.227319647424371,0.387764052165159
ESP,2021,7245.660426222,2.85435834501018,850.598786813034,6395.06163940897,17495.152125,-3535.35411710065,2859.70752230832,0.163457139547926,0.365533354252498
EST,1990,1129.5327557647,0.310239368657377,92.4513318598982,1037.0814239048,1046.152,603.602924119385,1640.68434802419,1.56830398261838,0.991329581078849
EST,1991,1108.30157277601,0.302705083870401,90.2061149933796,1018.09545778263,1044.807,655.397384810179,1673.49284259281,1.60172437837113,0.974433993821469
EST,1992,925.656314087321,0.267311994398778,79.6589743308358,845.997339756485,1042.747,613.427046333521,1459.42438609001,1.39959586178623,0.811316014101681
EST,1993,707.570741765813,0.209608151780519,62.4632292305946,645.107512535218,1039.266,447.268031135408,1092.37554367063,1.05110293579375,0.620733779932393
EST,1994,631.072870508957,0.190624506981092,56.8061030803655,574.266767428591,1034.847,302.62794149483,876.894708923421,0.847366527538295,0.554929151293468
EST,1995,555.932234899547,0.161188708619117,48.034235168497,507.897999731051,1029.403,258.478611230618,766.376610961668,0.744486475133323,0.493390829180652
EST,1996,516.35986776955,0.148907307571504,44.3743776563082,471.985490113242,1023.325,201.77351198883,673.759002102072,0.65840178057027,0.461227361896995
EST,1997,527.877721242022,0.143250341167191,42.688601667823,485.189119574199,1016.307,277.889201812073,763.078321386272,0.750834463785325,0.477404091061263
EST,1998,555.94852933123,0.133521925218943,39.789533715245,516.158995615985,1009.86,331.752195923552,847.911191539537,0.83963241591858,0.51111935873882
EST,1999,476.231836608803,0.116647954852718,34.7610905461098,441.470746062693,1003.825,286.888115379769,728.358861442462,0.725583504537605,0.439788554840428
EST,2000,507.243236764564,0.117125551177201,34.903414250806,472.339822513758,998.292,246.307275752347,718.647098266105,0.719876647580172,0.47314795922812
EST,2001,477.903318617802,0.119353292014692,35.5672810203783,442.336037597423,993.88,62.0171894637498,504.353227061173,0.507458875378489,0.445059803595427
EST,2002,447.350670642311,0.11661304554975,34.7506875738254,412.599983068485,990.461,-45.3470780557106,367.252905012775,0.370789869578686,0.416573679396246
EST,2003,486.144853931399,0.117717551648931,35.0798303913815,451.065023540017,987.041,-16.2802863782008,434.784737161817,0.440493087077251,0.456987119623215
EST,2004,520.91245008011,0.119464771322331,35.6005018540546,485.311948226056,983.925,-64.8928431719184,420.419105054137,0.427287755727456,0.493240793989436
EST,2005,523.83339198727,0.131143338897699,39.0807149915144,484.752676995756,981.363,11.1173137861461,495.869990781902,0.505287025068096,0.493958583109161
EST,2006,512.353307193805,0.119691191384032,35.6679750324416,476.685332161364,978.969,-22.5951587178897,454.090173443474,0.463845304032583,0.486925870136198
EST,2007,562.497056434574,0.108670075995126,32.3836826465476,530.113373788027,977.041,15.5958876633481,545.709261451375,0.558532611683005,0.542570244020493
EST,2008,620.23328022888,0.0963029343695433,28.6982744421239,591.535005786756,975.621,26.4154982905509,617.950504077307,0.633391966836822,0.606316393134994
EST,2009,565.846007831345,0.0845707918332926,25.2020959663212,540.643911865024,974.833,42.0912545887585,582.735166453782,0.597779482694762,0.554601569566299
EST,2010,569.444960374235,0.07312154252859,21.7902196735198,547.654740700716,974.046,29.2383473114117,576.893088012127,0.592264726729669,0.562247307314763
EST,2011,587.745015512356,0.0766298106756703,22.8356835813497,564.909331931006,973.446,-43.1150584660321,521.794273464974,0.536027959912491,0.580319126002887
EST,2012,637.964644860227,0.0819774386465628,24.4292767166757,613.535368143551,972.855,-29.4275197756212,584.10784836793,0.600405865589353,0.630654484114849
EST,2013,633.322492489718,0.0888844971441125,26.4875801489455,606.834912340773,972.832000000001,115.064645976027,721.8995583168,0.742059840051313,0.623781816737908
EST,2014,665.01676820308,0.0946754045652775,28.2132705604527,636.803497642627,973.23,318.628426176784,955.431923819411,0.981712363798292,0.654319634251541
EST,2015,699.405991215178,0.109452605380892,32.6168764035058,666.789114811672,974.159,431.128073855532,1097.9171886672,1.12704105661109,0.684476676612003
EST,2016,665.407099135233,0.101103025185321,30.1287015052256,635.278397630007,974.969,495.897225050799,1131.17562268081,1.16021701477771,0.651588304479432
EST,2017,693.899431872491,0.0929887443100098,27.7106458043829,666.188786068108,976.033,413.579684986228,1079.76847105434,1.1062827497168,0.682547399594182
EST,2018,678.981410671472,0.0852058751801119,25.3913508036733,653.590059867799,976.796,351.546542767505,1005.1366026353,1.02901383977341,0.669116232936866
EST,2019,751.94389253306,0.0763627684091317,22.7561049859213,729.187787547138,976.965,366.466006669778,1095.65379421692,1.12148725309189,0.746380666192892
EST,2020,759.221342153648,0.068693478613138,20.4706566267151,738.750685526933,976.895,402.778039392013,1141.52872491895,1.1685275540554,0.75622322309658
EST,2021,761.311663418803,0.0694983172071907,20.7104985277428,740.60116489106,976.917,579.802967252909,1320.40413214397,1.35160318854516,0.758100396339771
EUA,1990,171586.482800074,82.9301866105295,24713.1956099378,146873.287190136,132008.641719491,60706.6321389531,207579.919329089,1.57247220049564,1.11260357865231
EUA,1991,159027.162076968,79.74192586206,23763.0939068939,135264.068170074,131813.588049423,53363.1580049166,188627.226174991,1.43101503393008,1.0261769683362
EUA,1992,150055.751682208,76.8733116288729,22908.2468654041,127147.504816804,131595.970669168,54679.4484120264,181826.953228831,1.38170608343278,0.966196032980772
EUA,1993,146236.67884254,74.6704816410706,22251.803529039,123984.875313501,131385.776493564,52072.3342153645,176057.209528865,1.34000204761502,0.943670453700704
EUA,1994,144152.830236817,72.426905811679,21583.2179318804,122569.612304936,131211.382157022,51478.9362834337,174048.54858837,1.32647446987552,0.934138565496217
EUA,1995,144326.058795905,72.7149690975238,21669.0607910621,122656.998004843,131044.921020261,50191.7940029685,172848.792007812,1.31900412974485,0.935992002207236
EUA,1996,145155.177182899,73.1513593233607,21799.1050783615,123356.072104537,130734.672992121,49912.0138634459,173268.085967983,1.32534148747537,0.943560489970183
EUA,1997,146292.233122848,71.5589183914143,21324.5576806415,124967.675442206,130454.013866104,48563.693287562,173531.368729768,1.33021103442534,0.957944272764739
EUA,1998,145403.852732571,69.5139515793128,20715.1575706352,124688.695161936,130208.925966964,47823.661498764,172512.3566607,1.32488886902015,0.957604820375918
EUA,1999,145277.636124729,68.9168147216333,20537.2107870467,124740.425337682,129987.674851774,45267.9396053284,170008.364943011,1.30788065204546,0.959632715024136
EUA,2000,143143.524338487,66.3728248097299,19779.1017932995,123364.422545187,129668.617790768,43372.8507188813,166737.273264069,1.28587221877474,0.95138225923135
EUA,2001,143006.387769357,64.792681508195,19308.2190894421,123698.168679915,129120.645433849,38368.3279678971,162066.496647812,1.25515556480735,0.958004572113821
EUA,2002,139788.360817027,62.7050381883085,18686.1013801159,121102.259436911,128551.39541484,38857.7184708986,159959.97790781,1.24432704438262,0.942053246844265
EUA,2003,135901.954045008,61.3485087040936,18281.8555938199,117620.098451188,128109.215195864,37644.4172604832,155264.515711671,1.21196992327437,0.918123635925491
EUA,2004,139656.772793819,59.9518426890564,17865.6491213388,121791.12367248,127578.641613141,38191.6249731026,159982.748645582,1.25399319684482,0.954635682999269
EUA,2005,136660.745592082,59.6836392079901,17785.7244839811,118875.021108101,126978.265184994,38320.2440973768,157195.265205477,1.23796986024703,0.936184007041773
EUA,2006,135241.137127482,59.313456861689,17675.4101447833,117565.726982699,126601.749778924,38850.8537195925,156416.580702291,1.235500938774,0.928626398829365
EUA,2007,136303.053923246,58.9731667612628,17574.0036948563,118729.05022839,126158.601450744,42851.0147991484,161580.065027538,1.28076931076811,0.941109435766415
EUA,2008,137000.980779742,58.7102463738357,17495.653419403,119505.327360339,125807.434295842,44311.9642512362,163817.291611575,1.30212727513663,0.94990672076911
EUA,2009,133051.868921947,57.3876100749814,17101.5078023445,115950.361119602,125331.583474491,42831.399989437,158781.761109039,1.26689344143934,0.925148776590714
EUA,2010,132054.798184258,56.5011558700405,16837.3444492721,115217.453734985,124674.941906212,33240.7349580411,148458.188693027,1.19076204426633,0.924142830735457
EUA,2011,133495.211543736,54.8869713549954,16356.3174637886,117138.894079947,124312.384069293,32657.2573967921,149796.151476739,1.20499781737949,0.942294647125845
EUA,2012,133773.796028,54.3484702390989,16195.8441312515,117577.951896749,124014.996504463,32710.2314062316,150288.183302981,1.21185491705894,0.948094627350311
EUA,2013,135943.522617509,54.5723256613664,16262.5530470872,119680.969570422,123811.681118316,35326.1846396677,155007.154210089,1.25195904627095,0.966637141903058
EUA,2014,139581.675999494,54.7735434814311,16322.5159574665,123259.160042027,123371.998804375,32718.8498727164,155978.009914744,1.26429020706773,0.999085377853635
EUA,2015,138633.635068916,55.0744969504669,16412.2000912391,122221.434977677,123148.298057273,26887.5031039983,149108.938081675,1.2108079480914,0.992473602199804
EUA,2016,139896.243256871,55.1334112192425,16429.7565433343,123466.486713537,122839.44848646,22415.4459986773,145881.932712214,1.18758212048057,1.00510453469796
EUA,2017,142267.672564206,55.171993867163,16441.2541724146,125826.418391791,122541.500614598,22321.8294004767,148148.247792268,1.20896387794536,1.02680657377882
EUA,2018,140102.241131947,55.2514134599698,16464.921211071,123637.319920876,121795.972084566,22243.5141256648,145880.834046541,1.19774760650748,1.01511829828848
EUA,2019,137433.062382598,54.9328580706223,16369.9917050455,121063.070677553,121420.603888807,18370.7254779591,139433.796155512,1.14835367054508,0.997055415639494
EUA,2020,138100.058178988,54.6504827559345,16285.8438612685,121814.21431772,121374.18911082,19146.7629312625,140960.977248982,1.1613752337433,1.00362536063164
EUA,2021,136877.078170364,54.2459384974243,16165.2896722324,120711.788498132,121005.39915143,19140.4752038131,139852.263701945,1.1557522613262,0.997573573944989
FIN,1990,3621.10688495527,0.569059857289347,169.579837472225,3451.52704748304,2471.867,5408.32050000001,8859.84754748306,3.58427356628939,1.39632393145871
FIN,1991,3524.26599185021,0.540007314628455,160.92217975928,3363.34381209093,2467.74,5132.57250000001,8495.91631209094,3.44279231689357,1.3629247052327
FIN,1992,3249.62717358728,0.51815305553153,154.409610548396,3095.21756303888,2463.322,5120.62283333334,8215.84039637222,3.33526855050709,1.2565217064756
FIN,1993,3323.71047433142,0.521963445850123,155.545106863337,3168.16536746808,2459.434,5421.62316666667,8589.78853413476,3.49258753604884,1.28816848407726
FIN,1994,3336.77100374683,0.513780892044897,153.106705829379,3183.66429791745,2455.424,5644.30900000001,8827.97329791746,3.59529486472294,1.29658433652088
FIN,1995,3344.42927861176,0.480373154863874,143.151200149434,3201.27807846233,2451.292,5641.65616666667,8842.934245129,3.60745853416443,1.30595542206409
FIN,1996,3347.94143428686,0.48039562334585,143.157895757063,3204.7835385298,2447.03,6555.88083333334,9760.66437186314,3.98878001980488,1.30966254542437
FIN,1997,3372.95550041233,0.480156015995906,143.08649276678,3229.86900764555,2443.694,7275.57966666667,10505.4486743122,4.29900334260845,1.32171581533758
FIN,1998,3283.39063079083,0.466211898976287,138.931145894933,3144.4594848959,2440.764,7153.06716666667,10297.5266515626,4.21897678413913,1.28830951492889
FIN,1999,3260.34659152397,0.458504954741577,136.63447651299,3123.71211501098,2439.75,7283.56200000001,10407.274115011,4.26571333743662,1.28034106568746
FIN,2000,3346.44188222628,0.458094007101396,136.512014116216,3209.92986811006,2440.775,7423.20516666667,10633.1350347767,4.35645851615849,1.31512731329601
FIN,2001,3275.54560980275,0.451469548773985,134.537925534648,3141.0076842681,2443.676,7177.34050000001,10318.3481842681,4.22246982998897,1.28536176001569
FIN,2002,3257.98506558938,0.454579955117039,135.464826624878,3122.5202389645,2449.435,7075.75550000001,10198.2757389645,4.16352168519047,1.27479203937418
FIN,2003,3284.1553737989,0.448123955699903,133.540938798571,3150.61443500033,2456.053,7344.60466666667,10495.219101667,4.27320546489306,1.28279578453736
FIN,2004,3307.49794800806,0.447843139695108,133.457255629142,3174.04069237892,2461.261,7594.12316666667,10768.1638590456,4.37505971899997,1.28959939331055
FIN,2005,3322.03982192259,0.44652330237878,133.063944108877,3188.97587781371,2465.533,7477.14733333334,10666.1232111471,4.32609225313433,1.29342250856659
FIN,2006,3271.36506602494,0.444184080758981,132.366856066176,3138.99820995876,2468.677,7601.79750000001,10740.7957099588,4.35083071214208,1.27153054448142
FIN,2007,3307.42892322755,0.436581285518344,130.101223084467,3177.32770014308,2469.28,7233.59450000001,10410.9222001431,4.2161772663056,1.2867425727917
FIN,2008,3414.0815282837,0.434790536930147,129.567580005184,3284.51394827852,2469.902,7544.66350000001,10829.1774482785,4.38445632591031,1.32981549400686
FIN,2009,3312.51307839042,0.437884832484169,130.489680080282,3182.02339831013,2471.935,7431.99416666667,10614.0175649768,4.29380932952396,1.28726014167449
FIN,2010,3398.52716542246,0.444083071493984,132.336755305207,3266.19041011725,2474.603,7620.55983333334,10886.7502434506,4.39939264740671,1.31988460780063
FIN,2011,3349.55122520846,0.437367735943789,130.335585311249,3219.21563989721,2477.852,7524.23833333334,10743.4539732306,4.33579324884237,1.2991960939948
FIN,2012,3327.65528934342,0.425131395203049,126.689155770509,3200.96613357291,2481.597,7708.31600000001,10909.2821335729,4.39607322767271,1.28988152934296
FIN,2013,3309.11391923794,0.419382396399994,124.975954127198,3184.13796511074,2484.827,7392.66916666667,10576.8071317774,4.25655674691937,1.28143245590568
FIN,2014,3391.07492068841,0.41976140944159,125.088900013594,3265.98602067482,2487.438,7406.38066666667,10672.3666873415,4.29050560751323,1.3129919301204
FIN,2015,3406.26778604276,0.421784073182801,125.691653808475,3280.57613223429,2490.248,7411.64600000001,10692.2221322343,4.29363747395211,1.31736924685183
FIN,2016,3406.13403710641,0.413074547783122,123.09621523937,3283.03782186704,2492.967,7916.73483333334,11199.7726552004,4.49254749669786,1.31691988777511
FIN,2017,3399.72815452759,0.410444907002382,122.31258228671,3277.41557224088,2495.679,7732.34183333334,11009.7574055742,4.41152784696037,1.31323602604377
FIN,2018,3362.85004028059,0.403432579979629,120.222908833929,3242.62713144666,2498.725,8049.41866666667,11292.0457981133,4.51912307201206,1.29771268604855
FIN,2019,3558.42863782356,0.402301642419176,119.885889440915,3438.54274838265,2501.937,8550.55116666668,11989.0939150493,4.7919247826981,1.37435225122881
FIN,2020,3519.90568956347,0.403365833949643,120.203018516994,3399.70267104648,2504.802,8807.91083333334,12207.6135043798,4.87368402946813,1.35727401648772
FIN,2021,3466.95594266036,0.396590441099875,118.183951447763,3348.77199121259,2507.664,8510.55883333334,11859.3308245459,4.72923438887584,1.33541494841916
FRA,1990,26176.4983344567,10.5236355016893,3136.04337950341,23040.4549549533,21808.7928508298,23811.2114271534,46851.6663821067,2.14829251222513,1.05647548273524
FRA,1991,26116.8297125881,10.4120146456791,3102.78036441237,23014.0493481757,21899.0660864705,22021.1414205567,45035.1907687324,2.05648910281867,1.05091464893081
FRA,1992,26298.5755904671,10.3754793904775,3091.8928583623,23206.6827321048,21986.3686077112,21283.43041396,44490.1131460648,2.02353166818375,1.05550321411266
FRA,1993,25105.3230726209,10.3094854147095,3072.22665358342,22033.0964190375,22081.7510499418,20677.97974066,42711.0761596975,1.93422505593414,0.997796613556856
FRA,1994,23993.8663732512,10.3281763872299,3077.79656339451,20916.0698098567,22182.3138109635,19925.8367340634,40841.9065439201,1.8411923522484,0.942916504928311
FRA,1995,24177.7090645941,10.4026079717522,3099.97717558216,21077.7318890119,22280.6993628942,18320.6840608,39398.4159498119,1.76827555132426,0.946008540652648
FRA,1996,24820.4030939639,10.4445510098177,3112.47620092566,21707.9268930382,22383.1224249148,17129.2610702034,38837.1879632416,1.73511037584335,0.969834613819338
FRA,1997,25249.5990107377,10.3663757145764,3089.17996294377,22160.419047794,22485.8239563465,15633.2700792034,37793.6891269974,1.68077848516333,0.985528441867006
FRA,1998,25459.0297404491,10.3136587710969,3073.47031378689,22385.5594266622,22590.1762978272,14769.20023183,37154.7596584922,1.64473084090388,0.990942218933251
FRA,1999,25839.2939845548,10.3348785417551,3079.79380544302,22759.5001791118,22696.0849714682,13157.2105741633,35916.7107532751,1.58250688603021,1.00279410337612
FRA,2000,26394.2421126695,10.6699640862427,3179.64929770034,23214.5928149691,22809.4712550191,11274.15525016,34488.7480651292,1.51203627999663,1.01776111140064
FRA,2001,25972.0883755441,10.7408777146106,3200.78155895395,22771.3068165901,22810.9674620202,9632.80299215668,32404.1098087468,1.42054956076278,0.998261334356111
FRA,2002,25591.5188075519,10.4429976341387,3112.01329497332,22479.5055125785,22807.4047990212,8254.60366804334,30734.1091806219,1.34754959853832,0.985623121554947
FRA,2003,23766.2463313481,10.1339406210103,3019.91430506107,20746.332026287,22808.8069764221,7136.90250452667,27883.2345308137,1.22247667576989,0.909575500714828
FRA,2004,25116.7145932368,9.95796448949651,2967.47341786996,22149.2411753668,22812.8953133331,8379.57767434334,30528.8188497101,1.33822640354937,0.970908815875799
FRA,2005,24867.367642324,9.86632998733015,2940.16633622439,21927.2013060996,22816.3642407341,9639.28084416001,31566.4821502596,1.3835018505667,0.96102959589648
FRA,2006,24282.1967990689,9.87459890665085,2942.63047418195,21339.5663248869,22831.925107635,12320.9184946467,33660.4848195336,1.47427274138516,0.934637189999848
FRA,2007,24448.0552796369,9.92904237367712,2958.85462735578,21489.2006522812,22834.789945536,14583.30954498,36072.5101972612,1.5797171895734,0.941072841201331
FRA,2008,25337.2999278475,9.92331994061579,2957.14934230351,22380.150585544,22846.185531937,16323.7909282433,38703.9415137873,1.6941095685178,0.979601192254107
FRA,2009,24663.4097678432,9.89081517853192,2947.46292320251,21715.9468446407,22859.1479529564,16292.0625062433,38008.009350884,1.66270455176648,0.949989338593532
FRA,2010,23218.7183896294,9.83687716564519,2931.38939536227,20287.3289942671,22879.0628839759,14918.0296474733,35205.3586417404,1.53875876911015,0.886720277711898
FRA,2011,23747.2832596905,9.52080224871493,2837.19907011705,20910.0841895734,22965.7593649953,13849.83345537,34759.9176449435,1.5135540302632,0.910489562189041
FRA,2012,24113.5803924764,9.45487452828398,2817.55260942863,21296.0277830478,23057.1684152247,11777.3995966,33073.4273796478,1.43440975856382,0.923618520693371
FRA,2013,23390.0617036593,9.53221198963271,2840.59917291055,20549.4625307488,23145.8830060546,12522.2307378667,33071.6932686155,1.42883696681455,0.887823658547542
FRA,2014,24512.844761002,9.66466362076209,2880.0697589871,21632.7750020149,23238.1941448341,10839.8678790967,32472.6428811116,1.39738237311914,0.930914634208956
FRA,2015,24089.6202160281,9.73914830567088,2902.26619508992,21187.3540209382,23321.1028238927,10955.3780203267,32142.7320412649,1.37826809838231,0.908505664630558
FRA,2016,23698.5479989945,9.72287277287989,2897.41608631821,20801.1319126762,23197.6186178022,8748.16073340001,29549.2926460763,1.27380715809336,0.896692555188106
FRA,2017,24532.4740536846,9.62628942086817,2868.63424741872,21663.8398062658,23178.5826685218,8469.98836134001,30133.8281676059,1.30007207940845,0.934649029929121
FRA,2018,24143.3998226764,9.44345356611029,2814.14916270087,21329.2506599756,22656.9415086813,7559.03365631334,28888.2843162889,1.27503018468843,0.941400261452013
FRA,2019,23263.8148386397,9.27330998667913,2763.44637603038,20500.3684626093,22736.5101796808,6571.10461758667,27071.473080196,1.19066087390972,0.901649738706607
FRA,2020,22279.5616248921,9.08535435416767,2707.43559754197,19572.1260273501,22705.8556212704,6147.85324593001,25719.9792732801,1.13274653473909,0.861985839856011
FRA,2021,22278.9981908616,8.87723646932407,2645.41646785857,19633.581723003,22549.2930362199,6957.05654072001,26590.638263723,1.1792227020604,0.870696109694723
GBR,1990,15393.5804446505,4.60027478401429,1370.88188563626,14022.6985590142,5443.40125613888,14230.0084642678,28252.707023282,5.19026720497954,2.57609128909979
GBR,1991,15525.5874662141,4.55145467377843,1356.33349278597,14169.2539734281,5437.69838869637,14224.8137520046,28394.0677254327,5.22170699729447,2.60574473988526
GBR,1992,14810.0548784436,4.63281425737029,1380.57864869635,13429.4762297473,5435.37917397556,14194.9386360936,27624.4148658409,5.08233445756753,2.47075241669381
GBR,1993,14356.4577521553,4.60736806531,1372.99568346238,12983.4620686929,5426.65092757499,14341.9118417667,27325.3739104596,5.03540291703828,2.39253680437021
GBR,1994,14945.7849608425,4.5845917127596,1366.20833040236,13579.5766304401,5419.86529911509,14324.3665290517,27903.9431594918,5.14845694856064,2.50551921145665
GBR,1995,14950.6207399122,4.55942372941554,1358.70827136583,13591.9124685464,5399.17772483758,14518.9010943476,28110.813562894,5.20649902550478,2.51740416064101
GBR,1996,15093.84008874,4.63812859177404,1382.16232034867,13711.6777683914,5384.96934131829,14394.9578136144,28106.6355820058,5.21946065065712,2.54628706298904
GBR,1997,15331.7975623469,4.72476820771987,1407.98092590052,13923.8166364464,5370.84377026744,14360.2339998795,28284.0506363259,5.26622107179958,2.59248215588163
GBR,1998,15073.6277139308,4.77981350236914,1424.384423706,13649.2432902247,5360.96851945354,14308.9135094965,27958.1567997213,5.21513168716967,2.54604055977856
GBR,1999,15197.3239249179,4.74980333902858,1415.44139503052,13781.8825298874,5348.84479282509,14248.373690769,28030.2562206564,5.24043177664381,2.5766091677168
GBR,2000,14414.0330391147,4.6205183708305,1376.91447450749,13037.1185646072,5309.06812541413,14126.613276305,27163.7318409122,5.116478296988,2.45563218565598
